phase120_row_id,composition,yield_strength_mpa,dominant_non_fe_element,alloy_family_key,composition_hash16,element_count,non_fe_fraction,transition_fraction,light_fraction,refractory_fraction,entropy_fraction,frac_Fe,frac_C,frac_Mn,frac_Si,frac_Cr,frac_Ni,frac_Mo,frac_V,frac_N,frac_Nb,frac_Co,frac_W,frac_Al,frac_Ti
MBSTEEL-0292,Fe0.806C0.000468Mn0.0176Si0.000401Cr0.000108Ni0.174Mo0.000117V0.000110Nb0.0000606Co0.0000955Al0.00104Ti0.000705,1136.900000000,Ni,Ni,f90e6100ac9135ce,12,0.194567910,0.997210367,0.001907655,0.000991901,0.573012926,0.805432090,0.000467670,0.017587599,0.000400717,0.000107924,0.173877399,0.000116918,0.000109922,0.000000000,0.000060557,0.000095433,0.000000000,0.001039267,0.000704503
MBSTEEL-0293,Fe0.806C0.0176Mn0.00181Si0.000209Cr0.0802Ni0.0000999Mo0.00153V0.0124Nb0.0000631Co0.0501W0.0293Al0.000652,1681.200000000,Cr,Co+Cr+W,92f728965ebfbf3c,12,0.193970983,0.950644123,0.018461665,0.043294659,0.784576274,0.806029017,0.017600634,0.001810065,0.000209008,0.080202887,0.000099904,0.001530055,0.012400446,0.000000000,0.000063102,0.050101804,0.029301055,0.000652023,0.000000000
MBSTEEL-0294,Fe0.807C0.000470Mn0.000513Si0.00221Cr0.0501Ni0.116Mo0.0164V0.000111Nb0.0000607Co0.0000957Al0.00439Ti0.00236,1167.200000000,Ni,Cr+Ni,56fb541439d42d07,12,0.192766225,0.974101800,0.007072048,0.018937184,0.701834661,0.807233775,0.000470136,0.000513149,0.002210640,0.050114513,0.116033603,0.016404751,0.000111032,0.000000000,0.000060718,0.000095728,0.000000000,0.004391272,0.002360684
MBSTEEL-0295,Fe0.808C0.0201Mn0.00214Si0.000200Cr0.0770Ni0.0000955Mo0.0328V0.0112Nb0.0000603Co0.0475Al0.000623,1736.300000000,Cr,C+Co+Cr+Mo,0f25addeea65a7e4,11,0.191772726,0.946201572,0.020928885,0.044072693,0.776209562,0.808227274,0.020105654,0.002140602,0.000200056,0.077021658,0.000095527,0.032809226,0.011203150,0.000000000,0.000060317,0.047513361,0.000000000,0.000623175,0.000000000
MBSTEEL-0296,Fe0.810C0.000940Mn0.000103Si0.000201Cr0.000109Ni0.151Mo0.0118V0.000111Nb0.0000608Co0.0000958Al0.00209Ti0.0234,1723.200000000,Ni,Ni+Ti,4fb192e911546cc5,12,0.189927580,0.961504759,0.003231289,0.035374963,0.621953985,0.810072420,0.000940084,0.000103009,0.000201018,0.000109010,0.151013501,0.011801055,0.000111010,0.000000000,0.000060805,0.000095809,0.000000000,0.002090187,0.023402092
MBSTEEL-0297,Fe0.811C0.0182Mn0.00225Si0.000200Cr0.0755Ni0.0000957Mo0.0337V0.0119Nb0.0000605Co0.0467Al0.000625,1688.100000000,Cr,Co+Cr+Mo,fb63122c92fafe97,11,0.189187460,0.947226701,0.019020602,0.045649946,0.769504372,0.810812540,0.018195793,0.002249480,0.000199954,0.075482548,0.000095678,0.033692210,0.011897249,0.000000000,0.000060486,0.046689205,0.000000000,0.000624856,0.000000000
MBSTEEL-0298,Fe0.812C0.000934Mn0.000715Si0.00220Cr0.0507Ni0.0975Mo0.0181V0.000110Nb0.0000604Co0.0000952Al0.0146Ti0.00258,1420.000000000,Ni,Cr+Ni,aaadb64ae95d2bfd,12,0.187670682,0.961509996,0.017741192,0.020858856,0.724469961,0.812329318,0.000934379,0.000715290,0.002200892,0.050720562,0.097539543,0.018107341,0.000110045,0.000000000,0.000060424,0.000095239,0.000000000,0.014605921,0.002581046
MBSTEEL-0299,Fe0.813C0.0187Mn0.00143Si0.000200Cr0.0800Ni0.0000957Mo0.0337V0.00617Nb0.0000604Co0.0460Al0.000624,1805.200000000,Cr,Co+Cr+Mo,c47d07ed92286aaa,11,0.186983821,0.946714540,0.019524389,0.039931195,0.749206975,0.813016179,0.018700372,0.001430028,0.000200004,0.080001592,0.000095702,0.033700671,0.006170123,0.000000000,0.000060401,0.046000915,0.000000000,0.000624012,0.000000000
MBSTEEL-0300,Fe0.814C0.000937Mn0.000717Si0.00200Cr0.0522Ni0.0977Mo0.0188V0.000110Nb0.0000605Co0.0000954Al0.0108Ti0.00282,1304.300000000,Ni,Cr+Ni,c8309a6c1f4c7043,12,0.186195232,0.964590995,0.013733705,0.021785274,0.715748516,0.813804768,0.000936775,0.000716828,0.001999520,0.052187480,0.097676567,0.018795491,0.000109974,0.000000000,0.000060485,0.000095377,0.000000000,0.010797410,0.002819324
MBSTEEL-0301,Fe0.814C0.0169Mn0.00236Si0.000201Cr0.0710Ni0.0000960Mo0.0338V0.00951Nb0.00249Co0.0488Al0.000627,1653.600000000,Cr,Co+Cr+Mo,b08df77608762c98,11,0.185824138,0.945970330,0.017731830,0.045809895,0.766794766,0.814175862,0.016903651,0.002360510,0.000201043,0.071015339,0.000096021,0.033807302,0.009512055,0.000000000,0.002490538,0.048810543,0.000000000,0.000627135,0.000000000
MBSTEEL-0302,Fe0.816C0.000937Mn0.000102Si0.000200Cr0.000108Ni0.147Mo0.00821V0.000110Nb0.0000606Co0.0000955Al0.00250Ti0.0247,1792.200000000,Ni,Ni+Ti,011cd0ed08a5870a,12,0.184018849,0.963393246,0.003636916,0.033079836,0.606237581,0.815981151,0.000936978,0.000101998,0.000199995,0.000107998,0.146996604,0.008209810,0.000109997,0.000000000,0.000060599,0.000095498,0.000000000,0.002499942,0.024699429
MBSTEEL-0303,Fe0.818C0.0178Mn0.00194Si0.000200Cr0.0799Ni0.0000958Mo0.0337V0.000662Nb0.0000605Co0.0466Al0.000625,1564.000000000,Cr,Co+Cr+Mo,332a12b7ee760ccf,11,0.181658997,0.947592662,0.018632764,0.034436850,0.719712232,0.818341003,0.017807420,0.001940809,0.000200083,0.079933308,0.000095840,0.033714049,0.000662276,0.000000000,0.000060525,0.046619426,0.000000000,0.000625261,0.000000000
MBSTEEL-0304,Fe0.819C0.00507Mn0.00686Si0.00493Cr0.127Ni0.0225Mo0.0102V0.00359N0.000791Nb0.0000596Co0.0000940Al0.000616,1021.000000000,Cr,Cr+Ni,5e9e185c87c4df14,12,0.181581568,0.978348785,0.011398900,0.013839765,0.676998605,0.818418432,0.005066400,0.006855129,0.004926499,0.126909818,0.022484023,0.010192757,0.003587451,0.000790438,0.000059558,0.000093933,0.000000000,0.000615563,0.000000000
MBSTEEL-0305,Fe0.819C0.0150Mn0.00236Si0.000201Cr0.0716Ni0.0000960Mo0.0338V0.0102Nb0.0000606Co0.0468Al0.000626,1681.200000000,Cr,Co+Cr+Mo,6c167e35d4d1b7db,11,0.180789955,0.950299657,0.015831059,0.044071900,0.741882825,0.819210045,0.015003847,0.002360605,0.000201052,0.071618363,0.000096025,0.033808669,0.010202616,0.000000000,0.000060616,0.046812003,0.000000000,0.000626161,0.000000000
MBSTEEL-0306,Fe0.822C0.000470Mn0.000616Si0.00161Cr0.0512Ni0.0971Mo0.0184V0.000111Nb0.0000607Co0.0000957Al0.00523Ti0.00271,1172.000000000,Ni,Cr+Ni,797ed5adecbb4cf9,12,0.177673865,0.971508000,0.007312900,0.021290144,0.677606588,0.822326135,0.000470186,0.000616244,0.001610639,0.051220314,0.097138525,0.018407300,0.000111044,0.000000000,0.000060724,0.000095738,0.000000000,0.005232075,0.002711075
MBSTEEL-0307,Fe0.823C0.0176Mn0.00183Si0.000198Cr0.0779Ni0.0000949Mo0.0219V0.0105Nb0.0000600Co0.0463Al0.000620,1722.500000000,Cr,Co+Cr+Mo,88c8e8cc290ebb26,11,0.177002387,0.959622117,0.018417947,0.032459906,0.723303318,0.822997613,0.017599949,0.001829995,0.000197999,0.077899774,0.000094900,0.021899936,0.010499970,0.000000000,0.000060000,0.046299866,0.000000000,0.000619998,0.000000000
MBSTEEL-0308,Fe0.823Mn0.000618Si0.00101Cr0.0561Ni0.0984Mo0.0189V0.000111Nb0.0000609Co0.0000961Al0.000629Ti0.00106,1019.000000000,Ni,Cr+Ni,a60ac6f070228557,11,0.176987655,0.978339775,0.001639025,0.020132202,0.651006142,0.823012345,0.000000000,0.000618009,0.001010015,0.056100842,0.098401476,0.018900284,0.000111002,0.000000000,0.000060901,0.000096101,0.000000000,0.000629009,0.001060016
MBSTEEL-0309,Fe0.825C0.0174Mn0.00175Si0.000201Cr0.0565Ni0.0000963Mo0.0344V0.0116Nb0.00554Co0.0468Al0.000628,1860.300000000,Cr,Co+Cr+Mo,3bc055198f0071e8,11,0.174930117,0.941826073,0.018230544,0.051544366,0.749568616,0.825069883,0.017401474,0.001750148,0.000201017,0.056504786,0.000096308,0.034402914,0.011600983,0.000000000,0.005540469,0.046803964,0.000000000,0.000628053,0.000000000
MBSTEEL-0310,Fe0.858C0.0191Mn0.00194Si0.000199Cr0.0753Ni0.0000954Mo0.0341V0.0101Nb0.0000603Co0.000190Al0.000623,1812.100000000,Cr,Cr+Mo,a139fecd67bc4481,11,0.141749133,0.945901887,0.019927825,0.044273241,0.584751857,0.858250867,0.019105585,0.001940567,0.000199058,0.075322017,0.000095428,0.034109970,0.010102953,0.000000000,0.000060318,0.000190056,0.000000000,0.000623182,0.000000000
MBSTEEL-0311,Fe0.860C0.0125Mn0.00274Si0.000198Cr0.00439Ni0.0786Mo0.00284V0.000765Nb0.0000600Co0.0369Al0.000619,1139.700000000,Ni,Co+Ni,573d1149254cf553,11,0.139666190,0.983776705,0.013322169,0.003666423,0.574964978,0.860333810,0.012504852,0.002741064,0.000198077,0.004391704,0.078630509,0.002841102,0.000765297,0.000000000,0.000060023,0.036914323,0.000000000,0.000619240,0.000000000
