phase120_row_id,composition,yield_strength_mpa,dominant_non_fe_element,alloy_family_key,composition_hash16,element_count,non_fe_fraction,transition_fraction,light_fraction,refractory_fraction,entropy_fraction,frac_Fe,frac_C,frac_Mn,frac_Si,frac_Cr,frac_Ni,frac_Mo,frac_V,frac_N,frac_Nb,frac_Co,frac_W,frac_Al,frac_Ti,phase122_C_x_Cr,phase122_C_x_Mo,phase122_C_x_V,phase122_C_x_Nb,phase122_C_x_W,phase122_C_x_Ti,phase122_Al_x_Ti,phase122_Ni_x_Ti,phase122_Mo_x_Ni,phase122_Cr_x_Ni,phase122_Co_x_Ni,phase122_Cr_x_Mo,phase122_C_x_Ni,phase122_C_x_Co,phase122_solid_solution_weighted,phase122_precipitation_carbon_sum,phase122_gamma_stabilizer_fraction,phase122_carbide_former_fraction,phase122_light_transition_interaction,phase122_refractory_transition_interaction,phase122_gamma_carbide_interaction,phase122_entropy_non_fe_interaction,phase122_refractory_to_transition,phase122_light_to_non_fe
MBSTEEL-0115,Fe0.703C0.00274Mn0.0209Si0.00625Cr0.173Ni0.0481Mo0.00864V0.000108Nb0.0000591Co0.0189Al0.0179,1237.000000000,Cr,Cr+Mn+Ni,4ef7e20c989cd8b7,11,0.296716647,0.964396555,0.026900838,0.008810650,1.015580215,0.703283353,0.002741104,0.020908424,0.006252519,0.173069730,0.048119387,0.008643482,0.000108044,0.000000000,0.000059124,0.018907618,0.000000000,0.017907215,0.000000000,0.000474402,0.000023693,0.000000296,0.000000162,0.000000000,0.000000000,0.000000000,0.000000000,0.000415919,0.008328009,0.000909823,0.001495925,0.000131900,0.000051828,0.206032010,0.000498553,0.087935429,0.181880380,0.025943075,0.008496961,0.015993729,0.301339556,0.009135920,0.090661708
MBSTEEL-0116,Fe0.703C0.00883Mn0.000102Si0.000199Cr0.135Ni0.00942Mo0.0115V0.000110Nb0.000421Co0.131Al0.000621,1371.400000000,Cr,Co+Cr,e7a6c194cedc6f4b,11,0.297142680,0.978433378,0.009648041,0.012028558,0.932901745,0.702857320,0.008828208,0.000101979,0.000198960,0.134972601,0.009418088,0.011497666,0.000109978,0.000000000,0.000420915,0.130973412,0.000000000,0.000620874,0.000000000,0.001191566,0.000101504,0.000000971,0.000003716,0.000000000,0.000000000,0.000000000,0.000000000,0.000108286,0.001271184,0.001233519,0.001551870,0.000083145,0.001156261,0.234522892,0.001297757,0.140493479,0.147001160,0.009439965,0.011769143,0.020652704,0.277204925,0.012293691,0.032469388
MBSTEEL-0117,Fe0.703C0.00927Mn0.000101Si0.000198Cr0.128Ni0.0235Mo0.00574V0.000109Nb0.000599Co0.129Al0.000619,1273.300000000,Co,Co+Cr+Ni,2df1b5547844ffac,11,0.297095595,0.983576234,0.010085628,0.006447123,0.948845614,0.702904405,0.009268739,0.000100986,0.000197973,0.127982594,0.023496804,0.005739219,0.000108985,0.000000000,0.000598919,0.128982458,0.000000000,0.000618916,0.000000000,0.001186237,0.000053195,0.000001010,0.000005551,0.000000000,0.000000000,0.000000000,0.000000000,0.000134853,0.003007182,0.003030676,0.000734520,0.000217786,0.001195505,0.235581759,0.001245994,0.152580248,0.134429717,0.009919984,0.006341237,0.020511320,0.281897852,0.006554777,0.033947417
MBSTEEL-0118,Fe0.704C0.000476Mn0.000104Si0.000203Cr0.000110Ni0.148Mo0.0304V0.000112Nb0.0000615Co0.0892Al0.0191Ti0.00835,1393.500000000,Ni,Co+Mo+Ni,7dca6dde4be4bab3,12,0.296082006,0.941416325,0.019776696,0.038918966,0.976129805,0.703917994,0.000475945,0.000103988,0.000202976,0.000109987,0.147982760,0.030396459,0.000111987,0.000000000,0.000061493,0.089189609,0.000000000,0.019097775,0.008349027,0.000000052,0.000014467,0.000000053,0.000000029,0.000000000,0.000003974,0.000159448,0.001235512,0.004498152,0.000016276,0.013198525,0.000003343,0.000070432,0.000042449,0.261868992,0.000018576,0.237276357,0.039028953,0.018618104,0.036638950,0.009260648,0.289014471,0.041340866,0.066794657
MBSTEEL-0119,Fe0.705C0.000475Mn0.000104Si0.000203Cr0.000110Ni0.147Mo0.0304V0.000112Nb0.0000615Co0.0891Al0.0195Ti0.00835,1580.100000000,Ni,Co+Mo+Ni,dffc6e29be15cad8,12,0.295292806,0.941035000,0.020169620,0.038907334,0.975604251,0.704707194,0.000474803,0.000103957,0.000202916,0.000109954,0.146938947,0.030387374,0.000111953,0.000000000,0.000061474,0.089062994,0.000000000,0.019491901,0.008346532,0.000000052,0.000014428,0.000000053,0.000000029,0.000000000,0.000003963,0.000162690,0.001226431,0.004465089,0.000016157,0.013086823,0.000003341,0.000069767,0.000042287,0.260701178,0.000018526,0.236105898,0.039017287,0.018980318,0.036613163,0.009212212,0.288088917,0.041345257,0.068303797
MBSTEEL-0120,Fe0.706C0.000906Mn0.0000990Si0.0372Cr0.162Ni0.0361Mo0.000113V0.000107Nb0.0000586Co0.0554Al0.000806Ti0.000796,1109.300000000,Cr,Co+Cr+Ni+Si,2747be9b568565a0,12,0.293707312,0.960103867,0.038928132,0.001075045,0.964525158,0.706292688,0.000906376,0.000099041,0.037215422,0.162067161,0.036114966,0.000113047,0.000107044,0.000000000,0.000058624,0.055422967,0.000000000,0.000806334,0.000796330,0.000146894,0.000000102,0.000000097,0.000000053,0.000000000,0.000000722,0.000000642,0.000028759,0.000004083,0.005853050,0.002001599,0.000018321,0.000032734,0.000050234,0.210771244,0.000147868,0.091636974,0.163142206,0.037375050,0.001032155,0.014949858,0.283288092,0.001119717,0.132540561
MBSTEEL-0121,Fe0.706C0.0106Mn0.000101Si0.00712Cr0.135Ni0.00899Mo0.0114V0.000109Nb0.000478Co0.120Al0.000617,1302.800000000,Cr,Co+Cr,4b57448fc5bd85ce,11,0.294292868,0.969797534,0.018329393,0.011982027,0.957476985,0.705707132,0.010595603,0.000100958,0.007117046,0.134943998,0.008986271,0.011395271,0.000108955,0.000000000,0.000477802,0.119950221,0.000000000,0.000616744,0.000000000,0.001429813,0.000120740,0.000001154,0.000005063,0.000000000,0.000000000,0.000000000,0.000000000,0.000102401,0.001212643,0.001077905,0.001537723,0.000095215,0.001270945,0.226112564,0.001556770,0.129037450,0.146926026,0.017775800,0.011620140,0.018958960,0.281778648,0.012355184,0.062282831
MBSTEEL-0122,Fe0.706C0.0116Mn0.000101Si0.000199Cr0.0965Ni0.0589Mo0.00755V0.00317Nb0.0000600Co0.115Al0.000620Ti0.000349,1405.600000000,Co,Co+Cr+Ni,8b33c849d76b8d83,12,0.294034592,0.979622998,0.012418391,0.011128455,1.004343787,0.705965408,0.011599432,0.000100995,0.000198990,0.096495272,0.058897114,0.007549630,0.003169845,0.000000000,0.000059997,0.114994365,0.000000000,0.000619970,0.000348983,0.001119290,0.000087571,0.000036768,0.000000696,0.000000000,0.000004048,0.000000216,0.000020554,0.000444651,0.005683293,0.006772836,0.000728504,0.000683173,0.001333869,0.238343421,0.001248374,0.173992474,0.107623727,0.012165341,0.010901690,0.018725719,0.295311816,0.011359936,0.042234456
MBSTEEL-0123,Fe0.707C0.000959Mn0.000105Si0.000205Cr0.000111Ni0.182Mo0.0306V0.000113Nb0.0000620Co0.0655Al0.00256Ti0.0107,1088.600000000,Ni,Co+Mo+Ni,2b2a6c418ce40b93,12,0.292939900,0.954910167,0.003724317,0.041478526,0.916272650,0.707060100,0.000959082,0.000105009,0.000205017,0.000111009,0.182015471,0.030602601,0.000113010,0.000000000,0.000062005,0.065505568,0.000000000,0.002560218,0.010700910,0.000000106,0.000029350,0.000000108,0.000000059,0.000000000,0.000010263,0.000027397,0.001947731,0.005570147,0.000020205,0.011923027,0.000003397,0.000174568,0.000062825,0.274814558,0.000039888,0.247626048,0.041589535,0.003556388,0.039608266,0.010298652,0.268412818,0.043437097,0.012713587
MBSTEEL-0124,Fe0.707C0.000959Mn0.000105Si0.000205Cr0.000111Ni0.183Mo0.0306V0.000113Nb0.0000620Co0.0675Al0.00256Ti0.00770,1026.600000000,Ni,Co+Mo+Ni,03b09915ceec9515,12,0.292939900,0.957910422,0.003724317,0.038478271,0.909315192,0.707060100,0.000959082,0.000105009,0.000205017,0.000111009,0.183015556,0.030602601,0.000113010,0.000000000,0.000062005,0.067505738,0.000000000,0.002560218,0.007700655,0.000000106,0.000029350,0.000000108,0.000000059,0.000000000,0.000007386,0.000019715,0.001409340,0.005600752,0.000020316,0.012354600,0.000003397,0.000175527,0.000064744,0.277614796,0.000037010,0.250626303,0.038589280,0.003567562,0.036858737,0.009671489,0.266374701,0.040168966,0.012713587
MBSTEEL-0125,Fe0.707C0.0112Mn0.000102Si0.000199Cr0.0956Ni0.0485Mo0.00990V0.00318Nb0.0000601Co0.123Al0.000621Ti0.000350,1429.700000000,Co,Co+Cr+Ni,7a6e4c2ee55de72f,12,0.292796396,0.977663469,0.012023462,0.013493985,0.998963749,0.707203604,0.011203225,0.000102029,0.000199057,0.095627531,0.048513967,0.009902851,0.003180916,0.000000000,0.000060117,0.123035422,0.000000000,0.000621179,0.000350101,0.001071337,0.000110944,0.000035637,0.000000674,0.000000000,0.000003922,0.000000217,0.000016985,0.000480427,0.004639271,0.005968936,0.000946985,0.000543513,0.001378394,0.237178783,0.001222513,0.171651418,0.109121516,0.011754900,0.013192576,0.018730863,0.292492985,0.013802280,0.041064242
MBSTEEL-0126,Fe0.709C0.0103Mn0.000102Si0.000200Cr0.0328Ni0.107Mo0.00692V0.000110Nb0.0000605Co0.133Al0.000625Ti0.000117,1810.000000000,Co,Co+Cr+Ni,7e856f2b8da0618f,12,0.291166222,0.981781772,0.011122392,0.007205810,0.954821813,0.708833778,0.010297585,0.000101976,0.000199953,0.032792310,0.106974914,0.006918378,0.000109974,0.000000000,0.000060486,0.132968819,0.000000000,0.000624853,0.000116973,0.000337682,0.000071243,0.000001132,0.000000623,0.000000000,0.000001205,0.000000073,0.000012513,0.000740093,0.003507955,0.014224328,0.000226870,0.001101583,0.001369258,0.257312460,0.000411884,0.240045709,0.039998121,0.010919762,0.007074533,0.009601377,0.278011860,0.007339523,0.038199458
MBSTEEL-0127,Fe0.710C0.000477Mn0.000104Si0.000204Cr0.000110Ni0.149Mo0.0305V0.000112Nb0.0000617Co0.0885Al0.0127Ti0.00814,1123.100000000,Ni,Co+Mo+Ni,5209a13638a7b270,12,0.289935171,0.947912544,0.013382222,0.038817244,0.951434066,0.710064829,0.000477044,0.000104009,0.000204019,0.000110010,0.149013605,0.030502785,0.000112010,0.000000000,0.000061706,0.088508081,0.000000000,0.012701160,0.008140743,0.000000052,0.000014551,0.000000053,0.000000029,0.000000000,0.000003883,0.000103397,0.001213081,0.004545330,0.000016393,0.013188908,0.000003356,0.000071086,0.000042222,0.262403758,0.000018570,0.237625695,0.038927254,0.012685176,0.036795353,0.009250116,0.275854199,0.040950238,0.046155911
MBSTEEL-0128,Fe0.711C0.00699Mn0.000102Si0.000199Cr0.0969Ni0.0458Mo0.00875V0.00549Nb0.0000603Co0.123Al0.000622Ti0.000234,1412.500000000,Co,Co+Cr+Ni,939b979f2eaaec5a,12,0.288393213,0.983130315,0.007817666,0.014546704,0.982144101,0.711606787,0.006995965,0.000102087,0.000199170,0.096982697,0.045839087,0.008757467,0.005494685,0.000000000,0.000060351,0.123104972,0.000000000,0.000622531,0.000234200,0.000678488,0.000061267,0.000038441,0.000000422,0.000000000,0.000001638,0.000000146,0.000010736,0.000401434,0.004445598,0.005643020,0.000849323,0.000320689,0.000861238,0.234255249,0.000780256,0.169046146,0.111529400,0.007685784,0.014301306,0.018853615,0.283243693,0.014796313,0.027107663
MBSTEEL-0129,Fe0.711C0.00931Mn0.000102Si0.000199Cr0.113Ni0.0237Mo0.0115V0.000110Nb0.000602Co0.130Al0.000622,1282.200000000,Co,Co+Cr+Ni,568d94eb12a84e7c,11,0.289103080,0.977770223,0.010129531,0.012210230,0.950403285,0.710896920,0.009308650,0.000101985,0.000198971,0.112983617,0.023696564,0.011498333,0.000109984,0.000000000,0.000601913,0.129981153,0.000000000,0.000621910,0.000000000,0.001051725,0.000107034,0.000001024,0.000005603,0.000000000,0.000000000,0.000000000,0.000000000,0.000272471,0.002677324,0.003080107,0.001299123,0.000220583,0.001209949,0.232516785,0.001165386,0.153779702,0.125193847,0.009904354,0.011938799,0.019252272,0.274764517,0.012487832,0.035037783
MBSTEEL-0130,Fe0.711C0.0108Mn0.000102Si0.000200Cr0.0336Ni0.108Mo0.00697V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,1777.600000000,Co,Co+Cr+Ni,812b3880f618023c,12,0.289119073,0.981647574,0.011206123,0.007256285,0.951655016,0.710880927,0.010798191,0.000101983,0.000199967,0.033594373,0.107981913,0.006968833,0.000109982,0.000000000,0.000060490,0.128978396,0.000000000,0.000207965,0.000116980,0.000362758,0.000075251,0.000001188,0.000000653,0.000000000,0.000001263,0.000000024,0.000012632,0.000752508,0.003627585,0.013927334,0.000234114,0.001166009,0.001392733,0.255345030,0.000441113,0.237062292,0.040850658,0.011000463,0.007123115,0.009684151,0.275141616,0.007391945,0.038759543
MBSTEEL-0131,Fe0.712C0.00143Mn0.000104Si0.000203Cr0.000110Ni0.146Mo0.0297V0.000112Nb0.00123Co0.0852Al0.0207Ti0.00310,1026.600000000,Ni,Al+Co+Mo+Ni,1216a422c41328d8,12,0.287920959,0.943630743,0.022335479,0.034145790,0.957524445,0.712079041,0.001430159,0.000104012,0.000203023,0.000110012,0.146016208,0.029703297,0.000112012,0.000000000,0.001230137,0.085209458,0.000000000,0.020702298,0.003100344,0.000000157,0.000042480,0.000000160,0.000001759,0.000000000,0.000004434,0.000064184,0.000452700,0.004337163,0.000016064,0.012441962,0.000003268,0.000208826,0.000121863,0.255557867,0.000048991,0.231329678,0.034255802,0.021076445,0.032221017,0.007924384,0.275691356,0.036185542,0.077575037
MBSTEEL-0132,Fe0.712C0.00144Mn0.000105Si0.000205Cr0.000111Ni0.180Mo0.0306V0.000113Nb0.0000620Co0.0655Al0.00235Ti0.00842,1109.300000000,Ni,Co+Mo+Ni,742421fa8014c912,12,0.288644488,0.956961992,0.003991384,0.039159521,0.905041165,0.711355512,0.001438697,0.000104905,0.000204814,0.000110900,0.179837068,0.030572301,0.000112898,0.000000000,0.000061944,0.065440711,0.000000000,0.002347873,0.008412378,0.000000160,0.000043984,0.000000162,0.000000089,0.000000000,0.000012103,0.000019751,0.001512857,0.005498033,0.000019944,0.011768666,0.000003390,0.000258731,0.000094149,0.272544275,0.000056498,0.245382684,0.039270421,0.003819603,0.037474173,0.009636281,0.261235144,0.040920665,0.013828028
MBSTEEL-0133,Fe0.712C0.00471Mn0.00639Si0.00746Cr0.133Ni0.0000964Mo0.0363V0.000111N0.00121Nb0.0000609Co0.0980Al0.000629,1258.200000000,Cr,Co+Cr+Mo,679314a772ddc576,12,0.287976717,0.949628453,0.014009458,0.036473093,0.967489469,0.712023283,0.004710154,0.006390209,0.007460244,0.133004349,0.000096403,0.036301187,0.000111004,0.001210040,0.000060902,0.098003205,0.000000000,0.000629021,0.000000000,0.000626471,0.000170984,0.000000523,0.000000287,0.000000000,0.000000000,0.000000000,0.000000000,0.000003500,0.000012822,0.000009448,0.004828216,0.000000454,0.000461610,0.226127794,0.000798265,0.105699857,0.169477442,0.013303780,0.034635887,0.017913741,0.278614441,0.038407751,0.048647884
MBSTEEL-0134,Fe0.712C0.0103Mn0.000102Si0.000200Cr0.0336Ni0.108Mo0.00698V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,1743.500000000,Co,Co+Cr+Ni,95727157dce22a2b,12,0.288482053,0.982146596,0.010700750,0.007262580,0.949285666,0.711517947,0.010293026,0.000101931,0.000199865,0.033577251,0.107926880,0.006975274,0.000109926,0.000000000,0.000060459,0.128912662,0.000000000,0.000207859,0.000116921,0.000345612,0.000071797,0.000001131,0.000000622,0.000000000,0.000001203,0.000000024,0.000012619,0.000752820,0.003623888,0.013913141,0.000234211,0.001110894,0.001326901,0.255225885,0.000420365,0.236941473,0.040839831,0.010509705,0.007132918,0.009676650,0.273851878,0.007394599,0.037093295
MBSTEEL-0135,Fe0.713C0.00984Mn0.000102Si0.000200Cr0.0335Ni0.107Mo0.00698V0.000110Nb0.0000606Co0.129Al0.000209Ti0.000118,1792.100000000,Co,Co+Cr+Ni,5f5efd2db424619f,12,0.287085265,0.982594482,0.010247774,0.007267731,0.945488026,0.712914735,0.009838823,0.000101988,0.000199976,0.033495994,0.106987204,0.006979165,0.000109987,0.000000000,0.000060593,0.128984573,0.000000000,0.000208975,0.000117986,0.000329561,0.000068667,0.000001082,0.000000596,0.000000000,0.000001161,0.000000025,0.000012623,0.000746681,0.003583643,0.013799699,0.000233774,0.001052628,0.001269056,0.254298385,0.000401067,0.236073765,0.040763725,0.010069406,0.007141232,0.009623246,0.271435680,0.007396470,0.035695925
MBSTEEL-0136,Fe0.713C0.0108Mn0.000102Si0.000200Cr0.0335Ni0.106Mo0.00697V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000117,1741.800000000,Co,Co+Cr+Ni,4488deb79da81d09,12,0.287048124,0.981645739,0.011207244,0.007257010,0.947620444,0.712951876,0.010799271,0.000101993,0.000199987,0.033497739,0.105992845,0.006969530,0.000109993,0.000000000,0.000060496,0.128991293,0.000000000,0.000207986,0.000116992,0.000361751,0.000075266,0.000001188,0.000000653,0.000000000,0.000001263,0.000000024,0.000012400,0.000738720,0.003550521,0.013672154,0.000233463,0.001144645,0.001393012,0.253300702,0.000440122,0.235086131,0.040754750,0.011001543,0.007123813,0.009580876,0.272012671,0.007392697,0.039043084
MBSTEEL-0137,Fe0.713C0.0108Mn0.000102Si0.000200Cr0.0336Ni0.107Mo0.00691V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,1746.600000000,Co,Co+Cr+Ni,5677343ea0e079b0,12,0.287076639,0.981706467,0.011206795,0.007196726,0.947811552,0.712923361,0.010798839,0.000101989,0.000199979,0.033596388,0.106988499,0.006909257,0.000109988,0.000000000,0.000060493,0.127986241,0.000000000,0.000207978,0.000116987,0.000362802,0.000074612,0.000001188,0.000000653,0.000000000,0.000001263,0.000000024,0.000012516,0.000739211,0.003594427,0.013693056,0.000232126,0.001155352,0.001382103,0.253394559,0.000440518,0.235076729,0.040793113,0.011001783,0.007065072,0.009589512,0.272094555,0.007330833,0.039037642
MBSTEEL-0138,Fe0.713C0.0112Mn0.000102Si0.000200Cr0.0337Ni0.106Mo0.00697V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,1804.200000000,Co,Co+Cr+Ni,e275e5772fc8a112,12,0.286762849,0.981238262,0.011611861,0.007259914,0.948430598,0.713237151,0.011203725,0.000102034,0.000200067,0.033711209,0.106035257,0.006972318,0.000110037,0.000000000,0.000060520,0.128042574,0.000000000,0.000208069,0.000117039,0.000377691,0.000078116,0.000001233,0.000000678,0.000000000,0.000001311,0.000000024,0.000012410,0.000739312,0.003574577,0.013577027,0.000235045,0.001187990,0.001434554,0.252641803,0.000459029,0.234179865,0.040971123,0.011394002,0.007123705,0.009594612,0.271974660,0.007398727,0.040492906
MBSTEEL-0139,Fe0.714C0.00138Mn0.00602Si0.00589Cr0.154Ni0.0798Mo0.0144V0.000108Nb0.0000593Co0.0000935Al0.0245,1478.400000000,Cr,Al+Cr+Ni,c7252b3e0e0bc006,11,0.286179026,0.953782291,0.031762034,0.014563647,0.954870501,0.713820974,0.001379654,0.006018491,0.005888523,0.153961386,0.079779991,0.014396389,0.000107973,0.000000000,0.000059285,0.000093477,0.000000000,0.024493857,0.000000000,0.000212413,0.000019862,0.000000149,0.000000082,0.000000000,0.000000000,0.000000000,0.000000000,0.001148544,0.012283038,0.000007458,0.002216488,0.000110069,0.000000129,0.207647072,0.000232506,0.085891959,0.168525033,0.030294066,0.013890549,0.014474945,0.273263910,0.015269362,0.110986589
MBSTEEL-0140,Fe0.714C0.00984Mn0.000102Si0.000200Cr0.0336Ni0.106Mo0.00698V0.000110Nb0.0000605Co0.129Al0.000208Ti0.000118,1795.500000000,Co,Co+Cr+Ni,970f536bf88c5ecb,12,0.286155975,0.982597302,0.010245761,0.007266912,0.943822882,0.713844025,0.009837850,0.000101978,0.000199956,0.033592660,0.105976844,0.006978475,0.000109976,0.000000000,0.000060487,0.128971820,0.000000000,0.000207955,0.000117974,0.000330480,0.000068653,0.000001082,0.000000595,0.000000000,0.000001161,0.000000025,0.000012503,0.000739557,0.003560044,0.013668026,0.000234426,0.001042584,0.001268805,0.253343445,0.000401970,0.235050642,0.040859572,0.010067457,0.007140448,0.009604069,0.270080557,0.007395616,0.035804812
MBSTEEL-0141,Fe0.714C0.0108Mn0.000102Si0.000400Cr0.0337Ni0.106Mo0.00703V0.000110Nb0.0000605Co0.128Al0.000208Ti0.000117,1818.000000000,Co,Co+Cr+Ni,0f4121ef84f4b7ac,12,0.286376436,0.981394314,0.011401985,0.007313642,0.948072718,0.713623564,0.010794306,0.000101946,0.000399789,0.033682233,0.105944114,0.007026294,0.000109942,0.000000000,0.000060468,0.127932516,0.000000000,0.000207890,0.000116938,0.000363576,0.000075844,0.000001187,0.000000653,0.000000000,0.000001262,0.000000024,0.000012389,0.000744394,0.003568434,0.013553697,0.000236661,0.001143593,0.001380943,0.252550580,0.000442522,0.233978576,0.040995875,0.011189843,0.007177567,0.009592156,0.271505686,0.007452297,0.039814676
MBSTEEL-0142,Fe0.715C0.00378Mn0.00609Si0.00605Cr0.133Ni0.0000966Mo0.0372V0.000111N0.00202Nb0.0000610Co0.0962Al0.000630,1287.400000000,Cr,Co+Cr+Mo,992112d86ba09d30,12,0.285170558,0.950270865,0.012477023,0.037363085,0.958589749,0.714829442,0.003779098,0.006088547,0.006048557,0.132968274,0.000096577,0.037191126,0.000110974,0.002019518,0.000060985,0.096177052,0.000000000,0.000629850,0.000000000,0.000502500,0.000140549,0.000000419,0.000000230,0.000000000,0.000000000,0.000000000,0.000000000,0.000003592,0.000012842,0.000009288,0.004945240,0.000000365,0.000363463,0.224893940,0.000643699,0.104381694,0.170331359,0.011856551,0.035505051,0.017779476,0.273361574,0.039318353,0.043752844
MBSTEEL-0143,Fe0.717C0.000960Mn0.000105Si0.000205Cr0.000111Ni0.178Mo0.0288V0.000113Nb0.00186Co0.0665Al0.00192Ti0.00494,1005.900000000,Ni,Co+Mo+Ni,35a543f03ee9e790,12,0.283368349,0.961334874,0.003083415,0.035694653,0.889576538,0.716631651,0.000959507,0.000104946,0.000204895,0.000110943,0.177908555,0.028785204,0.000112942,0.000000000,0.001859044,0.066465837,0.000000000,0.001919014,0.004937462,0.000000106,0.000027620,0.000000108,0.000001784,0.000000000,0.000004738,0.000009475,0.000878417,0.005121134,0.000019738,0.011824841,0.000003194,0.000170705,0.000063774,0.269572640,0.000034356,0.244479338,0.035805595,0.002964194,0.034314515,0.008753728,0.252077835,0.037130301,0.010881296
MBSTEEL-0144,Fe0.718C0.000473Mn0.000103Si0.000606Cr0.0866Ni0.0969Mo0.00118N0.000405Co0.0784W0.00707Al0.00421Ti0.00581,1525.000000000,Ni,Co+Cr+Ni,78b28b89849a5717,12,0.281825484,0.980241199,0.005695384,0.014063417,0.983622202,0.718174516,0.000473115,0.000103025,0.000606147,0.086621049,0.096923552,0.001180287,0.000000000,0.000405098,0.000000000,0.078419056,0.007071718,0.004211023,0.005811412,0.000040982,0.000000558,0.000000000,0.000000000,0.000003346,0.000002749,0.000024472,0.000563263,0.000114398,0.008395620,0.007600653,0.000102238,0.000045856,0.000037101,0.229656806,0.000047635,0.175850731,0.100684466,0.005582850,0.013785541,0.017705437,0.277209803,0.014346894,0.020208903
MBSTEEL-0145,Fe0.718C0.00317Mn0.00594Si0.00581Cr0.178Ni0.0648Mo0.000113V0.000107Nb0.0000585Co0.0000922Al0.0242,1362.900000000,Cr,Al+Cr+Ni,d443498b753aed39,11,0.282208662,0.966658192,0.033170357,0.000278419,0.894528633,0.717791338,0.003169079,0.005938274,0.005808312,0.177948270,0.064781168,0.000112967,0.000106969,0.000000000,0.000058483,0.000092173,0.000000000,0.024192967,0.000000000,0.000563932,0.000000358,0.000000339,0.000000185,0.000000000,0.000000000,0.000000000,0.000000000,0.000007318,0.011527697,0.000005971,0.000020102,0.000205297,0.000000292,0.193669980,0.000564814,0.070811615,0.178226689,0.032064397,0.000269136,0.012620520,0.252443729,0.000288022,0.117538409
MBSTEEL-0146,Fe0.719C0.000945Mn0.000103Si0.000202Cr0.0557Ni0.108Mo0.0302V0.000111Nb0.0000611Co0.0597Al0.0149Ti0.0111,1071.400000000,Ni,Co+Cr+Mo+Ni,2e45859eedb34dc6,12,0.281015890,0.942593169,0.016046645,0.041471183,1.035849914,0.718984110,0.000944979,0.000102998,0.000201996,0.055698769,0.107997613,0.030199333,0.000110998,0.000000000,0.000061099,0.059698681,0.000000000,0.014899671,0.011099755,0.000052634,0.000028538,0.000000105,0.000000058,0.000000000,0.000010489,0.000165383,0.001198747,0.003261456,0.006015334,0.006447315,0.001682066,0.000102055,0.000056414,0.234036629,0.000091824,0.167799292,0.097169954,0.015125458,0.039090454,0.016305049,0.291090285,0.043996906,0.057102269
